"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"MoeiteMetRondkomen_32"
"214";"20300";"MW00000";"BU16801400";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801400";"10.5"
"215";"20300";"MW00000";"BU16801401";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801401";"16.7"
"216";"20300";"MW00000";"BU16801401";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801401";"13.9"
"217";"20300";"MW00000";"BU16801401";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801401";"6.6"
"218";"20300";"MW00000";"BU16801401";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801401";"10.3"
"219";"20300";"MW00000";"BU16801401";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801401";"6.5"
"220";"20300";"MW00000";"BU16801409";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801409";"30.5"
"221";"20300";"MW00000";"BU16801409";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801409";"27.6"
"222";"20300";"MW00000";"BU16801409";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801409";"16.6"
"223";"20300";"MW00000";"BU16801409";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801409";"22.6"
"224";"20300";"MW00000";"BU16801409";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801409";"13.4"
"225";"20300";"MW00000";"WK168015  ";"2012JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168015  ";"29"
"226";"20300";"MW00000";"WK168015  ";"2016JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168015  ";"23.7"
"227";"20300";"MW00000";"WK168015  ";"2020JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168015  ";"14.7"
"228";"20300";"MW00000";"WK168015  ";"2022JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168015  ";"23.9"
"229";"20300";"MW00000";"WK168015  ";"2024JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168015  ";"16.1"
"230";"20300";"MW00000";"BU16801500";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801500";"29.2"
"231";"20300";"MW00000";"BU16801500";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801500";"23.8"
"232";"20300";"MW00000";"BU16801500";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801500";"14.9"
"233";"20300";"MW00000";"BU16801500";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801500";"24.1"
"234";"20300";"MW00000";"BU16801500";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801500";"16.1"
"235";"20300";"MW00000";"BU16801501";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801501";
"236";"20300";"MW00000";"BU16801501";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801501";
"237";"20300";"MW00000";"BU16801501";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801501";
"238";"20300";"MW00000";"BU16801501";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801501";
"239";"20300";"MW00000";"BU16801501";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801501";
"240";"20300";"MW00000";"BU16801509";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801509";
"241";"20300";"MW00000";"BU16801509";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801509";
"242";"20300";"MW00000";"BU16801509";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801509";
"243";"20300";"MW00000";"BU16801509";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801509";
"244";"20300";"MW00000";"BU16801509";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801509";
"245";"20300";"MW00000";"WK168016  ";"2012JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168016  ";"23.8"
"246";"20300";"MW00000";"WK168016  ";"2016JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168016  ";"19.1"
"247";"20300";"MW00000";"WK168016  ";"2020JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168016  ";"13.2"
"248";"20300";"MW00000";"WK168016  ";"2022JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168016  ";"19.1"
"249";"20300";"MW00000";"WK168016  ";"2024JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168016  ";"12"
"250";"20300";"MW00000";"BU16801600";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801600";"24.1"
"251";"20300";"MW00000";"BU16801600";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801600";"19.4"
"252";"20300";"MW00000";"BU16801600";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801600";"13.7"
"253";"20300";"MW00000";"BU16801600";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801600";"19.5"
"254";"20300";"MW00000";"BU16801600";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801600";"12.3"
"255";"20300";"MW00000";"BU16801601";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801601";
"256";"20300";"MW00000";"BU16801601";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801601";
"257";"20300";"MW00000";"BU16801601";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801601";
"258";"20300";"MW00000";"BU16801601";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801601";
"259";"20300";"MW00000";"BU16801601";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801601";
"260";"20300";"MW00000";"BU16801609";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801609";
"261";"20300";"MW00000";"BU16801609";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801609";
"262";"20300";"MW00000";"BU16801609";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801609";
"263";"20300";"MW00000";"BU16801609";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801609";
"264";"20300";"MW00000";"BU16801609";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801609";
"265";"20300";"MW00000";"WK168017  ";"2012JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168017  ";"20.3"
"266";"20300";"MW00000";"WK168017  ";"2016JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168017  ";"14.9"
"267";"20300";"MW00000";"WK168017  ";"2020JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168017  ";"10"
"268";"20300";"MW00000";"WK168017  ";"2022JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168017  ";"15.6"
"269";"20300";"MW00000";"WK168017  ";"2024JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168017  ";"10"
"270";"20300";"MW00000";"BU16801700";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801700";"20.5"
"271";"20300";"MW00000";"BU16801700";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801700";"15.1"
"272";"20300";"MW00000";"BU16801700";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801700";"10.1"
"273";"20300";"MW00000";"BU16801700";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801700";"15.8"
"274";"20300";"MW00000";"BU16801700";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801700";"10.1"
"275";"20300";"MW00000";"BU16801709";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801709";"15.1"
"276";"20300";"MW00000";"BU16801709";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801709";"10.1"
"277";"20300";"MW00000";"BU16801709";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801709";"6.7"
"278";"20300";"MW00000";"BU16801709";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801709";"11"
"279";"20300";"MW00000";"BU16801709";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801709";"6.4"
"280";"20300";"MW00000";"WK168018  ";"2012JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168018  ";"21.4"
"281";"20300";"MW00000";"WK168018  ";"2016JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168018  ";"17.4"
"282";"20300";"MW00000";"WK168018  ";"2020JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168018  ";"10.8"
"283";"20300";"MW00000";"WK168018  ";"2022JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168018  ";"17.3"
"284";"20300";"MW00000";"WK168018  ";"2024JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168018  ";"12"
"285";"20300";"MW00000";"BU16801800";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801800";"22.1"
"286";"20300";"MW00000";"BU16801800";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801800";"18.6"
"287";"20300";"MW00000";"BU16801800";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801800";"12"
"288";"20300";"MW00000";"BU16801800";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801800";"18.9"
"289";"20300";"MW00000";"BU16801800";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801800";"13.7"
"290";"20300";"MW00000";"BU16801801";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801801";
"291";"20300";"MW00000";"BU16801801";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801801";
"292";"20300";"MW00000";"BU16801801";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801801";
"293";"20300";"MW00000";"BU16801801";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801801";
"294";"20300";"MW00000";"BU16801801";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801801";
"295";"20300";"MW00000";"BU16801802";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801802";"23.6"
"296";"20300";"MW00000";"BU16801802";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801802";"19.1"
"297";"20300";"MW00000";"BU16801802";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801802";"11.3"
"298";"20300";"MW00000";"BU16801802";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801802";"18.4"
"299";"20300";"MW00000";"BU16801802";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801802";"11.6"
"300";"20300";"MW00000";"BU16801809";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801809";"16"
"301";"20300";"MW00000";"BU16801809";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801809";"12"
"302";"20300";"MW00000";"BU16801809";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801809";"7.4"
"303";"20300";"MW00000";"BU16801809";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801809";"14.3"
"304";"20300";"MW00000";"BU16801809";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801809";"8.5"
"305";"20300";"MW00000";"WK168019  ";"2012JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168019  ";"15.8"
"306";"20300";"MW00000";"WK168019  ";"2016JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168019  ";"11.6"
"307";"20300";"MW00000";"WK168019  ";"2020JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168019  ";"7.7"
"308";"20300";"MW00000";"WK168019  ";"2022JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168019  ";"12"
"309";"20300";"MW00000";"WK168019  ";"2024JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168019  ";"8.5"
"310";"20300";"MW00000";"BU16801900";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801900";"16.1"
"311";"20300";"MW00000";"BU16801900";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801900";"11.8"
"312";"20300";"MW00000";"BU16801900";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801900";"8"
"313";"20300";"MW00000";"BU16801900";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801900";"12.4"
"314";"20300";"MW00000";"BU16801900";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801900";"8.7"
"315";"20300";"MW00000";"BU16801901";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801901";"13.7"
"316";"20300";"MW00000";"BU16801901";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801901";"9.3"
"317";"20300";"MW00000";"BU16801901";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801901";"4.2"
"318";"20300";"MW00000";"BU16801901";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801901";"7.6"
"319";"20300";"MW00000";"BU16801901";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801901";"7.9"
"320";"20300";"MW00000";"BU16801902";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801902";
"321";"20300";"MW00000";"BU16801902";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801902";
"322";"20300";"MW00000";"BU16801902";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801902";
"323";"20300";"MW00000";"BU16801902";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801902";
"324";"20300";"MW00000";"BU16801902";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801902";
"325";"20300";"MW00000";"BU16801903";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801903";
"326";"20300";"MW00000";"BU16801903";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801903";
"327";"20300";"MW00000";"BU16801903";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801903";
"328";"20300";"MW00000";"BU16801903";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801903";
"329";"20300";"MW00000";"BU16801903";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801903";
"330";"20300";"MW00000";"BU16801908";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801908";"17"
"331";"20300";"MW00000";"BU16801908";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801908";"13"
"332";"20300";"MW00000";"BU16801908";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801908";"7.2"
"333";"20300";"MW00000";"BU16801908";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801908";"12.8"
"334";"20300";"MW00000";"BU16801908";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801908";"8.1"
"335";"20300";"MW00000";"BU16801909";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801909";"13.6"
"336";"20300";"MW00000";"BU16801909";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801909";"10.1"
"337";"20300";"MW00000";"BU16801909";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801909";"7.1"
"338";"20300";"MW00000";"BU16801909";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801909";"8.7"
"339";"20300";"MW00000";"BU16801909";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16801909";"7.6"
"340";"20300";"MW00000";"WK168020  ";"2012JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168020  ";"19.2"
"341";"20300";"MW00000";"WK168020  ";"2016JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168020  ";"14.2"
"342";"20300";"MW00000";"WK168020  ";"2020JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168020  ";"7.8"
"343";"20300";"MW00000";"WK168020  ";"2022JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168020  ";"18.5"
"344";"20300";"MW00000";"WK168020  ";"2024JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168020  ";"12.8"
"345";"20300";"MW00000";"BU16802000";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802000";"17.9"
"346";"20300";"MW00000";"BU16802000";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802000";"12.9"
"347";"20300";"MW00000";"BU16802000";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802000";"7.2"
"348";"20300";"MW00000";"BU16802000";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802000";"12.6"
"349";"20300";"MW00000";"BU16802000";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802000";"8.7"
"350";"20300";"MW00000";"BU16802001";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802001";"20.2"
"351";"20300";"MW00000";"BU16802001";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802001";"14.9"
"352";"20300";"MW00000";"BU16802001";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802001";"8.4"
"353";"20300";"MW00000";"BU16802001";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802001";"15.4"
"354";"20300";"MW00000";"BU16802001";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802001";"10.9"
"355";"20300";"MW00000";"BU16802008";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802008";"26.7"
"356";"20300";"MW00000";"BU16802008";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802008";"17.5"
"357";"20300";"MW00000";"BU16802008";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802008";"5.4"
"358";"20300";"MW00000";"BU16802008";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802008";"49.1"
"359";"20300";"MW00000";"BU16802008";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802008";"20.4"
"360";"20300";"MW00000";"BU16802009";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802009";"20"
"361";"20300";"MW00000";"BU16802009";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802009";"16.1"
"362";"20300";"MW00000";"BU16802009";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802009";"9.5"
"363";"20300";"MW00000";"BU16802009";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802009";"13.9"
"364";"20300";"MW00000";"BU16802009";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802009";"14.5"
"365";"20300";"MW00000";"WK168021  ";"2012JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168021  ";"15"
"366";"20300";"MW00000";"WK168021  ";"2016JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168021  ";"11.6"
"367";"20300";"MW00000";"WK168021  ";"2020JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168021  ";"6.6"
"368";"20300";"MW00000";"WK168021  ";"2022JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168021  ";"11.2"
"369";"20300";"MW00000";"WK168021  ";"2024JJ00";"Aa en Hunze                             ";"Wijk    ";"WK168021  ";"8.9"
"370";"20300";"MW00000";"BU16802100";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802100";"13.2"
"371";"20300";"MW00000";"BU16802100";"2016JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802100";"11.3"
"372";"20300";"MW00000";"BU16802100";"2020JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802100";"5.6"
"373";"20300";"MW00000";"BU16802100";"2022JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802100";"10.6"
"374";"20300";"MW00000";"BU16802100";"2024JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802100";"8.1"
"375";"20300";"MW00000";"BU16802101";"2012JJ00";"Aa en Hunze                             ";"Buurt   ";"BU16802101";
